Date,Return_Communication,Return_Consumer_Dis,Return_Energy,Return_Financials,Return_Health,Return_Industrials,Return_Information,Return_Consumer_st,Return_Consumer_Dis_y,Return_Estate,Sentiment,sentimentMA7,Mkt.RF,SMB,HML,RMW,CMA,RF 
3/14/18,-0.00760703,-0.00198966,-0.006503531,-0.012474174,-0.005868071,-0.011388865,-0.000697485,-0.01273788,-0.00198966,0.000996181,0.348884895,0.306717432,-0.53,0.16,-0.54,-0.11,-0.42,6
3/15/18,-0.002184108,-0.000645388,-0.004230818,0.002089865,-0.001404175,0.003249394,0.000787712,-0.006466753,-0.000645388,-0.000996181,0.272535701,0.306547464,-0.18,-0.41,0.31,0.06,-0.14,6
3/16/18,0.002312437,-0.000505377,0.010051756,0.002085506,0.000707385,0.005273363,-0.000648176,9.11E-05,-0.000505377,0.005235441,0.294597435,0.315402441,0.25,0.46,0.2,0.05,0.32,6
3/19/18,-0.009152497,-0.013116425,-0.017075043,-0.00836825,-0.017096349,-0.008241142,-0.021352239,-0.010017573,-0.013116425,-0.009563731,0.209737368,0.302246295,-1.38,0.41,0.41,0.35,0.12,6
3/20/18,-0.010152371,0.006127331,0.00836127,0.002098637,0.001139999,0.003388801,0.000209592,-0.003447802,0.006127331,-0.000600781,0.264508475,0.296825149,0.15,-0.12,-0.38,-0.03,-0.11,6
3/21/18,-0.008473792,-0.000877081,0.025936526,0,-0.00407299,0.001184151,-0.005986431,-0.013293494,-0.000877081,-0.009324859,0.378145105,0.303048947,-0.06,0.7,0.45,-1.1,0.8,6
3/22/18,-0.014150709,-0.021457595,-0.020562124,-0.038466281,-0.029303445,-0.033311611,-0.027261477,-0.008042888,-0.021457595,-0.003781489,0.401915931,0.310046416,-2.54,0.39,-0.46,0.21,0.04,6
3/23/18,-0.016120135,-0.01971356,-0.005982354,-0.030975928,-0.020944578,-0.013991004,-0.027686926,-0.012549884,-0.01971356,-0.015682852,0.350742813,0.310311833,-2.09,0.1,-0.2,0.09,0.73,6
3/26/18,0.009137429,0.028695915,0.017601773,0.033152207,0.020392561,0.022758701,0.039506804,0.013360861,0.028695915,0.013515564,0.382146987,0.325970588,2.67,-0.64,0.02,0.05,-0.6,6
3/27/18,0.005174569,-0.019330984,-0.008802345,-0.021978907,-0.011545142,-0.013770936,-0.035336963,0.000810319,-0.019330984,0.001422813,0.255262662,0.320351334,-1.87,-0.24,0.39,0.72,0.55,6
3/28/18,0.016288629,-0.012466716,-0.020072722,0.002219757,0.004918438,-0.003874497,-0.008697179,0.013694487,-0.012466716,0.017583166,0.463981681,0.356671951,-0.35,0.18,0.65,0.71,0.07,6
3/29/18,6.59E-05,0.014218388,0.021317752,0.013216051,0.005553645,0.014976783,0.021506396,0.006556065,0.014218388,-0.001131561,0.245510333,0.35395793,1.41,-0.28,-0.21,-0.32,-0.18,6
4/2/18,-0.014546436,-0.028731912,-0.020149875,-0.022124796,-0.020957291,-0.020874007,-0.025137693,-0.024800606,-0.028731912,-0.012734757,0.343350044,0.348987207,-2.29,-0.07,0.39,0.1,-0.09,7
4/3/18,0.007664916,0.012173441,0.021152804,0.015538603,0.015050839,0.013744081,0.010045665,0.013588519,0.012173441,0.003165306,0.293839206,0.333547675,1.24,-0.04,0.17,0.26,0.12,7
4/4/18,0.012798697,0.017957603,-0.001384305,0.010953012,0.013868463,0.00424554,0.013566716,0.015081062,0.017957603,0.012097056,0.257843514,0.320276347,1.17,0.33,-0.31,0.08,-0.14,7
4/5/18,0.007054703,0.013597386,0.01798624,0.006514681,-0.000632945,0.009979724,0.003966227,0.003157762,0.013597386,0.000597709,0.331513673,0.313043016,0.75,0.05,0.48,0.12,0.25,7
4/6/18,-0.014753882,-0.021669257,-0.01858871,-0.026317308,-0.024245554,-0.027707958,-0.025640274,-0.009817996,-0.021669257,-0.009472421,0.293951583,0.318570005,-2.19,0.38,-0.06,0.11,0.04,7
4/9/18,-0.011761324,-0.002469645,0.004669675,0.006644543,0.009297688,-0.003452539,0.007751561,-0.001871359,-0.002469645,-0.000737537,0.363749779,0.304251162,0.3,-0.25,-0.5,-0.76,-0.31,7
4/10/18,0.022863425,0.012025952,0.03265243,0.015334364,0.017203538,0.015209357,0.024525096,0.003314173,0.012025952,-0.007135195,0.374425827,0.322667661,1.77,0.33,-0.12,-0.85,0.37,7
4/11/18,-0.015007193,-0.003204477,0.010357799,-0.013129291,-0.008660352,-0.00756763,-0.005108379,-0.002146479,-0.003204477,0.002024565,0.260616517,0.310848586,-0.49,0.8,-0.31,-0.61,0.27,7
4/12/18,-0.000265305,0.00445435,-5.75E-05,0.017467693,0.006394127,0.014373168,0.012769728,-0.001909795,0.00445435,-0.011595316,0.394574933,0.325239404,0.84,-0.16,0.19,-0.21,0,7
4/13/18,-0.001460436,-0.005680592,0.010801854,-0.015267472,-0.000770632,-0.002391942,-0.00327872,0.004980062,-0.005680592,0.00517008,0.260071214,0.325557647,-0.37,-0.11,-0.25,-0.12,0.14,7
4/16/18,0.014771123,0.007450992,0.010086337,0.004385972,0.008015021,0.009931553,0.007001678,0.01063576,0.007450992,0.004197988,0.2561801,0.314795708,0.82,0.14,-0.04,0.82,0.03,7
4/17/18,0.000981386,0.018530487,0.003987537,0,0.00819031,0.00835154,0.019899886,0.002281377,0.018530487,0.013223,0.21055,0.302881196,1.09,0.01,-1.18,-0.22,-0.46,7
4/18/18,-0.004456686,0.004940665,0.015333146,-0.004385972,0.000436323,0.010143126,-0.002341547,-0.008660282,0.004940665,-0.00213604,0.168543946,0.274994648,0.13,0.24,0.02,-0.23,0.42,7
4/19/18,-0.007913521,-0.003660565,0.001397367,0.015267472,-0.008123894,-0.002909935,-0.011398261,-0.031873868,-0.003660565,-0.01684676,-0.003372741,0.221023424,-0.49,-0.3,1.08,-0.49,0.1,7
4/20/18,-0.006576131,-0.010286981,-0.005120943,0,-0.005554607,-0.004302162,-0.015220759,-0.016982497,-0.010286981,-0.008873778,0.222597928,0.215592197,-0.81,0.11,0.62,-0.58,0.28,7
4/23/18,0.010738536,0.002180525,0.006075912,0,0.004077092,-0.00077132,-0.003982945,-0.001545954,0.002180525,0.001575721,0.431743464,0.220901987,-0.05,-0.07,0.2,0.31,0.07,7
4/24/18,0.011602503,-0.015946721,-0.010796351,-0.006514681,-0.007917164,-0.028576339,-0.020076375,-0.006421907,-0.015946721,0.001573242,0.370393775,0.236662353,-1.3,0.63,0.98,0.08,0.23,7
4/25/18,0.008048856,0.003778525,0.008112773,-0.002181026,0.00452425,0.002767014,-0.00118943,0.001380987,0.003778525,-0.003423254,0.333638356,0.247727818,0.1,-0.29,0.01,0.41,0.16,7
4/26/18,-0.032858785,0.015772834,0.014925241,0.002181026,0.012308588,-0.004242647,0.022447592,0.005446964,0.015772834,0.012404739,0.319908764,0.263350499,0.96,-0.55,-0.85,-0.47,-0.48,7
4/27/18,0.017352578,0.005013399,-0.012241663,0,0.004397161,-0.001169078,-0.003209717,0.005744262,0.005013399,0.013122223,0.311138977,0.283721218,0.01,-0.27,0.07,0.62,0.09,7
4/30/18,-0.027019678,-0.003757691,-0.000403914,-0.008752791,-0.015759198,-0.013642375,-0.005074756,-0.005821591,-0.003757691,-0.003817949,0.331360417,0.33154024,-0.8,-0.06,-0.08,-0.48,-0.02,7
5/1/18,-0.007719954,0.001595897,-0.005561197,0,0.000283791,-0.004589133,0.014535089,-0.008854943,0.001595897,0.006821856,0.310756279,0.34413429,0.24,0.25,-0.53,0,-0.95,6
5/2/18,-0.017763918,-0.007086959,0.003943906,-0.011049836,-0.014193193,-0.008941392,-0.000293475,-0.019439121,-0.007086959,-0.003338233,0.22629168,0.314784035,-0.63,1.24,-0.28,0,-0.02,6
5/3/18,-0.00187013,-0.004426185,-0.002338665,-0.008928631,-0.008757711,0.002167896,0.002896454,-0.00037794,-0.004426185,-0.000869769,0.328984589,0.308868437,-0.25,-0.58,-0.17,0,-0.1,6
5/4/18,0.007459628,0.012992771,0.004470001,0.013363228,0.007520443,0.011329689,0.019520383,0.013869903,0.012992771,0.010718787,0.21184351,0.291469174,1.3,-0.03,-0.23,-0.37,0.06,6
5/7/18,-0.006074011,0.003576197,0.001833719,0.006615239,-0.001078524,0.006910106,0.007870216,-0.006357851,0.003576197,0.001257404,0.234634301,0.279287108,0.42,0.38,-0.36,-0.52,-0.32,6
5/8/18,-0.013101233,-0.004458018,0.007774187,0.006571765,-0.007840822,0.007155053,0.002885329,-0.004571866,-0.004458018,-0.006902071,0.195611046,0.262783117,0.07,0.5,0.26,-0.26,0.14,6
5/9/18,-0.011357746,0.003494272,0.020137626,0.015168221,0.006097776,0.010998972,0.013644247,0.001605503,0.003494272,0.007298818,0.036884914,0.220715188,0.89,-0.23,0.24,-0.89,0,6
5/10/18,0.018904952,0.003510365,0.008126664,0.00643089,0.012698246,0.0061651,0.012753208,0.005884577,0.003510365,0.009605969,0.07282689,0.186725276,0.84,-0.37,-0.04,0.25,-0.33,6
5/11/18,0.020738626,0.002230033,-0.001043186,0,0.014592826,0.002152819,-0.003234285,-0.001103188,0.002230033,-0.004923046,0.257458566,0.191177688,0.19,0.11,-0.37,0.2,0.13,6
5/14/18,-0.003620593,0.001577776,0.006295595,0,0.006467408,-0.001945309,-0.000171375,-0.000157698,0.001577776,-0.007264594,0.171880091,0.168734188,0.05,-0.29,0.11,-0.18,0.51,6
5/15/18,-0.008108338,-0.006099474,0.000123048,-0.002139038,-0.013029331,-0.003677709,-0.009644162,-0.004326659,-0.006099474,-0.016776786,0.193106466,0.166057468,-0.55,0.71,0.41,-0.07,0.43,6
5/16/18,0.003512521,0.00826486,0.003684409,0,0.005311375,0.00370963,0.003750621,0.007633098,0.00826486,-0.004390861,0.239188797,0.16670811,0.5,0.68,-0.24,0.36,0.1,6
5/17/18,-0.005584488,-0.003207566,0.013031597,0,0.000198108,0.003043754,-0.004929706,0.002766633,-0.003207566,-0.005090451,0.205981241,0.168189566,0.02,0.87,0.25,-0.32,0.3,6
5/18/18,0.00076022,-0.001184333,-0.008087794,-0.008602204,0.002717407,0.00547451,-0.004556231,-0.006349103,-0.001184333,0.000952187,0.174300511,0.187820366,-0.23,0.46,-0.58,0.06,-0.2,6
5/21/18,0.014812038,0.005486866,0.009625047,0.00645858,0.001132674,0.015233424,0.008352364,0.004328841,0.005486866,0.010145505,0.310904492,0.221831452,0.72,-0.19,0.43,0.18,0.07,6
5/22/18,0.001428426,-0.004809933,-0.012871577,0.006417134,-0.002766397,-0.012562605,-0.002608808,-0.002319503,-0.004809933,0.001076137,0.274426489,0.224255441,-0.42,-0.66,0.59,-0.29,-0.39,6
5/23/18,-0.004291414,0.007584093,-1.75E-05,-0.006417134,0.003347823,-0.001468858,0.008525355,0.00480992,0.007584093,0.008101005,0.159518344,0.222489477,0.29,-0.07,-0.71,-0.04,-0.37,6
5/24/18,0.005921406,0.0020686,-0.016819564,-0.00645858,-0.003347823,0.005972519,-0.001218141,-0.001391516,0.0020686,-0.003941879,0.15048653,0.216400915,-0.16,0.32,-0.31,0.49,0.09,6
5/25/18,-0.005921406,0.001869238,-0.026428971,-0.004329011,-0.001678124,-0.001871438,-8.18E-06,0.001273998,0.001869238,0.004475177,0.14380908,0.202775241,-0.21,0.22,-0.4,0.6,-0.53,6
5/29/18,-0.005682028,-0.008003625,-0.0032182,-0.035323761,-0.010708077,-0.01647421,-0.006607077,-0.001784052,-0.008003625,0.002529288,0.270409578,0.211979289,-1.03,1.1,-1.03,0.18,-0.03,6
5/30/18,0.007659728,0.008310181,0.030660099,0.020022916,0.013666351,0.012388934,0.007220426,0.013080746,0.008310181,0.01353558,0.231689101,0.220177659,1.31,0.04,0.35,-0.7,0.2,6
5/31/18,-0.013098079,-0.004748214,-0.008311384,-0.008849615,-0.010445024,-0.014647844,0.000228887,-0.016244964,-0.004748214,-0.003481921,0.387910976,0.231178585,-0.7,0.04,-0.4,-0.52,-0.16,6
6/1/18,0.002481904,0.00689148,0.005394219,0.011049836,0.011733925,0.01145002,0.019506891,-0.000255933,0.00689148,0.004006442,0.272160258,0.230854838,1.06,-0.21,-0.13,-0.02,-0.17,6
6/4/18,-0.001033378,0.011280498,-0.009234304,0.002195391,0.003784329,-0.001316927,0.007880375,0.008196606,0.011280498,0.009654348,0.222660269,0.239875113,0.48,0.15,-0.46,1.03,-0.29,6
6/5/18,0.00501909,0.005729575,-0.003439864,-0.004395611,-0.00150165,0.001729102,0.004285313,-0.004835325,0.005729575,-0.004750294,0.331621592,0.265751551,0.16,0.79,-0.41,0.21,0.12,6
6/6/18,0.014975435,0.010036394,0.005630878,0.017467693,0.011663742,0.008930885,0.005323068,0.001411903,0.010036394,0.00312602,0.19699243,0.273349172,0.86,-0.28,0.17,-0.02,0.15,6
6/7/18,0.012087985,0.001757541,0.015716402,0.002162163,-0.000727575,0.002055725,-0.010921453,0.006075839,0.001757541,-0.001236215,0.349071502,0.28458659,-0.14,-0.24,0.92,0.13,0.59,6
6/8/18,0.002000534,0.002536223,-0.002192208,0.004310352,0.006977212,0.004254926,0.000286636,0.012946104,0.002536223,0.004546939,0.289971874,0.2929127,0.31,0.05,-0.4,0.24,-0.19,6
6/11/18,0.00663969,0.00338956,0.003586355,-0.004310352,0.001007311,0.001528599,-0.00011146,0.007680338,0.00338956,-0.001232126,0.312660589,0.282162645,0.12,0.15,-0.16,0.23,0.24,6
6/12/18,-0.002053593,0.005009453,-0.007540926,-0.002162163,-0.000294966,-0.000717215,0.005811154,0.001810921,0.005009453,0.005693966,0.502189038,0.315023899,0.23,0.19,-0.61,0.08,-0.17,6
6/13/18,-0.045932844,0.001361871,-0.004077314,-0.004338402,-0.000264526,-0.008206524,-0.002282328,-0.0035869,0.001361871,-0.023435258,0.364995051,0.335357439,-0.33,0.05,-0.21,-0.48,-0.16,6
6/14/18,0.009742019,0.010062878,-0.002143241,-0.00873368,0.004669775,-0.004002337,0.006066785,1.91E-05,0.010062878,0.008353388,0.47245183,0.355476045,0.27,0.2,-0.99,0,-0.59,6
6/15/18,0.011688844,0.002348441,-0.021305275,0,0.002528804,-0.002545235,-0.004489203,0.013139596,0.002348441,-0.001376463,0.299591842,0.370133104,-0.08,0.11,-0.24,0.65,-0.15,6
6/18/18,-0.019904569,-0.001925842,0.011170054,0,-0.009908912,-0.003822095,0.002618517,-0.014880407,-0.001925842,-0.00164112,0.338952492,0.368687531,-0.09,0.75,0.09,-0.42,0.04,6
6/19/18,0.014111403,-0.001453431,-0.00269481,-0.004395611,0.002415202,-0.021635749,-0.007199581,0.005175273,-0.001453431,0.000919359,0.215814619,0.358093637,-0.38,0.51,-0.18,-0.25,-0.37,6
6/20/18,-0.009753494,0.004748848,0.004246905,-0.002205073,0.002043774,0.000178593,0.003328715,0.001085125,0.004748848,0.010901959,0.360495373,0.364927178,0.23,0.66,-0.52,-0.11,0.08,6
6/21/18,-0.001796201,-0.007078741,-0.019447789,-0.002209946,-0.005336822,-0.011938247,-0.008066775,0.000722763,-0.007078741,0.006213612,0.128313497,0.311516386,-0.73,-0.56,0.32,0.44,0.13,6
6/22/18,0.01216468,-0.001379311,0.021789415,-0.006659292,0.004208688,0.002707161,-0.003821125,0.008425288,-0.001379311,0.007841161,0.089330961,0.272135802,0.11,-0.06,0.44,-0.54,0.86,6
6/25/18,-0.0007517,-0.021978907,-0.022230819,-0.008948606,-0.009081453,-0.012514075,-0.023049622,0.004420832,-0.021978907,-0.001794182,-0.036350316,0.199449781,-1.48,-0.47,0.55,0.57,0.14,6
6/26/18,-0.004247454,0.006814336,0.013884037,-0.004504512,-0.002836298,0.003263132,0.00474418,-0.004477395,0.006814336,0.005053908,0.206161879,0.186102644,0.27,0.52,-0.19,-0.53,0.1,6
6/27/18,0.000343206,-0.012938054,0.013300129,-0.013636575,-0.009284311,-0.007886149,-0.014632339,-0.002643157,-0.012938054,-0.002875677,0.249345109,0.173301589,-1.02,-1,0.39,-0.11,0.52,6
6/28/18,0.022663475,0.007560753,-0.001164343,0.00911168,0.001650174,0.001565571,0.010700937,0.001662228,0.007560753,0.008538891,0.371124085,0.195488655,0.58,-0.2,-0.51,-0.17,-0.56,6
6/29/18,-0.006259064,0.001678443,0.006449503,0,0.001502505,0.002011655,8.21E-05,-0.001454298,0.001678443,0.001585038,0.113146495,0.160153101,0.07,-0.24,-0.24,-0.21,0.02,6
7/2/18,0.002292806,0.001621622,-0.015578204,0.006779687,0.003648413,0.001941313,0.009823254,-0.005287258,0.001621622,-0.004953649,0.04003445,0.147541809,0.36,0.46,-0.35,-0.02,-0.51,8
7/3/18,0.011585598,-0.005986014,0.007173141,-0.011325149,0.002081788,-0.003736646,-0.013802802,0.00189829,-0.005986014,0.004763577,0.234482134,0.168277691,-0.44,0.74,0.09,-0.31,0.46,8
7/5/18,0.003986981,0.005580855,-0.00156361,0.002275314,0.010415747,0.005061873,0.014541963,0.014459989,0.005580855,0.013468641,0.101514032,0.187972598,0.87,0.38,-0.4,0.36,-0.17,8
7/6/18,0.003574742,0.0076969,0.006632988,0.004535155,0.01435395,0.003849749,0.012290392,0.003079538,0.0076969,0.004117543,0.190576374,0.185746097,0.88,-0.01,-0.38,-0.21,-0.14,8
7/9/18,-0.014309252,0.01162091,0.014650847,0.022372298,0.00650692,0.017912488,0.008131685,-0.004763292,0.01162091,-0.009194173,0.180814602,0.175956025,0.93,-0.29,0.78,0.01,-0.18,8
7/10/18,0.011264908,0.002223458,0.007368067,-0.00221484,0.004122444,0.003428094,0.00233619,0.012485625,0.002223458,0.004764003,0.107241206,0.13825847,0.21,-0.84,-0.08,0.11,0.26,8
7/11/18,-0.010527816,-0.002276458,-0.02171521,-0.006674107,-0.007961412,-0.016290689,-0.005108548,-0.003445405,-0.002276458,-0.003257128,0.170692325,0.146479303,-0.69,-0.04,-0.53,-0.1,-0.33,8
7/12/18,0.005211129,0.006708598,0.001998573,0.002229655,0.010898476,0.011127905,0.017782569,-0.001058231,0.006708598,0.002005642,0.114431839,0.157107502,0.86,-0.41,-1.08,-0.02,-0.48,8
7/13/18,-0.007558312,0.002497602,0.005546484,-0.004464293,0.002286122,0.005921198,-0.000235137,0.006258816,0.002497602,-0.002758795,0.235142489,0.157201838,0.08,-0.17,-0.29,0.36,0.2,8
7/16/18,0.004688869,0.001914981,-0.01187709,0.017738824,-0.006894014,-0.004413305,-0.003494379,-0.005126366,0.001914981,-0.005856256,0.249404621,0.178329065,-0.16,-0.6,0.84,-0.22,-0.16,8
7/17/18,-0.003615188,0.00099539,-0.003810487,0.002195391,0.005370513,0.003784024,0.008077417,0.00778099,0.00099539,-0.006335551,0.287553101,0.192182883,0.48,0.15,-0.68,0.13,-0.23,8
7/18/18,-0.003628305,-0.000785752,0.000306094,0.015234245,0.000811504,0.01120307,-0.001116451,-0.006483035,-0.000785752,-0.004331217,0.311532007,0.210856798,0.27,-0.14,0.61,-0.18,-0.09,8
7/19/18,-0.011100696,-0.002124619,-0.000180044,-0.015234245,-0.005535234,-0.000718488,-0.003349012,-0.001260847,-0.002124619,0.010098209,0.303673507,0.238918556,-0.34,0.92,-0.37,0.21,0.05,8
7/20/18,-0.004912674,-0.004500185,-0.003535421,0.002190581,-0.002021339,-0.001102686,0.000893123,0.005845806,-0.004500185,-0.009204953,0.24417323,0.249415828,-0.1,-0.16,0.08,0.09,-0.21,8
7/23/18,-0.000273635,-0.0010292,-0.003946992,0.013043663,0.002399264,-0.006191176,0.005162884,-0.005270811,-0.0010292,-0.002362482,0.285826995,0.27390085,0.15,-0.17,0.38,-0.22,-0.18,8
7/24/18,0.01743067,-0.002776201,0.013066663,0.004310352,0.009017765,0.005023241,0.004973588,0.001741515,-0.002776201,-0.003137308,0.280066601,0.28031858,0.22,-1.33,0.52,0.46,0.09,8
7/25/18,-0.029268385,0.006886662,0.008984018,0.002148229,0.011405068,0.013246912,0.014903887,0.006531389,0.006886662,0.009573115,0.25019173,0.280431024,0.83,-0.58,-1.21,0.05,-0.3,8
7/26/18,0.004352188,-0.005035005,0.009888483,-0.002148229,-0.001969925,0.008400635,-0.016533121,0.005209205,-0.005035005,0.003677174,0.372396316,0.292551484,-0.2,0.76,0.61,-0.02,0.62,8
7/27/18,0.01918475,-0.002725771,-0.005108613,0.002148229,-0.00718106,0,-0.020101298,0.001626893,-0.002725771,-0.00934616,0.192399076,0.275532494,-0.82,-1.2,1.15,0.51,0.52,8
7/30/18,0.019288034,-0.007874894,0.008371488,0.002143624,0.000972901,-0.009412205,-0.017969677,-0.000676028,-0.007874894,-0.000575062,0.251730163,0.268112016,-0.7,-0.03,1.66,0.25,1.01,8
7/31/18,-0.007724103,0.004370776,-0.003192593,-0.008602204,0.010085794,0.021000036,0.002947764,0.004504307,0.004370776,0.018804568,0.29055652,0.2747382,0.51,0.7,-0.96,0.31,0.27,8
8/1/18,-0.000735565,-0.004424196,-0.01340735,0,0.000505517,-0.012904611,0.009628195,-0.00884541,-0.004424196,0.006938178,0.273487192,0.272975371,-0.13,0.02,-0.3,-0.21,-0.75,7
8/2/18,0.001804512,0.006257426,-0.00521318,0.002157498,0.002901774,-0.001664129,0.013599086,0.010790388,0.006257426,-0.005246077,0.399719651,0.290068664,0.67,0.22,-0.73,-0.03,-0.57,7
8/3/18,0.009304866,0.00333899,-0.004664857,0.004301082,0.006356342,0.00084811,0.003435675,0.011662887,0.00333899,0.012693052,0.330143868,0.301490398,0.31,-0.91,0.55,0.62,0.35,7
8/6/18,-0.000860386,0.006697278,0.003357304,0.004282662,0.001414529,0.001223779,0.005894655,0.000592146,0.006697278,-0.002352214,0.283522594,0.288794152,0.46,0.23,-0.32,-0.3,-0.21,7
8/7/18,0.004162681,0.004431341,0.00714378,0.004264399,-0.000115397,0.007000029,0.003287444,-0.005684695,0.004431341,-0.002233529,0.454515421,0.326239344,0.29,-0.03,-0.13,-0.34,-0.15,7
8/8/18,0.001252018,0.001202772,-0.007645762,0.002125399,0.001595142,-0.004119085,0.002820286,-0.007751415,0.001202772,-0.005355932,0.356122709,0.341152565,-0.04,-0.13,0.23,-0.08,-0.06,7
8/9/18,0.009764487,0.003833971,-0.008916167,-0.004255326,-0.001018291,-0.005738762,-0.000541745,-0.003387426,0.003833971,0.001372855,0.351059173,0.349795801,-0.05,0.38,-0.32,0.04,-0.3,7
8/10/18,-0.007396532,-0.008286221,0.002674185,-0.012875714,-0.003919515,-0.008131217,-0.008145988,-0.003179304,-0.008286221,-0.01009065,0.283848123,0.351275934,-0.6,0.34,-0.23,-0.26,0.23,7
8/13/18,-0.00190708,-0.005157906,-0.012236677,-0.008676844,8.68E-05,-0.005213395,-0.001460533,-0.00075062,-0.005157906,-6.30E-05,0.462996393,0.360315469,-0.46,-0.22,-0.31,0.31,0,7
8/14/18,0.007149212,0.009505625,0.002608753,0.008676844,0.004486039,0.00652834,0.006163456,0.006389681,0.009505625,0.003647115,0.355777828,0.363977463,0.69,0.33,0.2,0.35,0.19,7
8/15/18,0.006903766,-0.012068137,-0.035758497,-0.008676844,-0.001576484,-0.004856459,-0.010714918,0.004358017,-0.012068137,0.008375572,0.363357576,0.37538246,-0.91,-0.51,-0.14,0.64,-0.09,7
8/16/18,0.019920977,0.004565676,0.006136836,0.012987196,0.009116829,0.011531198,0.002517224,0.015105212,0.004565676,0.007070674,0.301706938,0.353552677,0.86,-0.04,0.27,-0.07,0.4,7
8/17/18,0.003810254,0.001289389,0.00266137,0.002148229,0.003729963,0.006067894,0.001831001,0.006705883,0.001289389,0.009534133,0.242997527,0.337391937,0.3,0.11,0.04,0.2,0.15,7
8/20/18,0.000760312,0.006369866,0.006585415,0.004282662,0.003138738,0.006357538,-0.001533431,-0.000265955,0.006369866,0.000611995,0.362543224,0.339032516,0.25,0.15,0.17,0.09,0.14,7
8/21/18,0.00675401,0.009000399,0.004933885,0.004264399,-0.000151495,0.007489744,0.000735714,-0.007725758,0.009000399,-0.009219488,0.39520813,0.354941088,0.33,0.9,0.15,-0.2,-0.21,7
8/22/18,-0.020400441,0.00090595,0.011900195,-0.004264399,0.001088361,-0.009355417,0.004768994,-0.006274221,0.00090595,-0.006442443,0.342562635,0.337736265,0.05,0.3,-0.45,-0.52,-0.31,7
8/23/18,-0.000899281,-0.001890482,-0.005242908,-0.004282662,-0.000984205,-0.003741819,0.001835962,-0.002142234,-0.001890482,-0.002115218,0.160654579,0.309861516,-0.19,-0.09,-0.33,-0.01,-0.16,7
8/24/18,0.006405761,0.006047311,0.007927033,0.002143624,0.004515576,0.004239672,0.010930169,-0.001677384,0.006047311,0.006332278,0.272117943,0.296827282,0.62,-0.1,-0.51,-0.32,-0.18,7
8/27/18,0.003696626,0.006855761,0.007339883,0.014878064,0.003378048,0.01216671,0.009602032,0.000667683,0.006855761,-0.000804829,0.291530705,0.295373535,0.74,-0.62,-0.11,-0.2,-0.36,7
8/28/18,-0.004846639,0.001764097,-0.004535649,-0.002111933,0.000938932,-0.00115311,0.002144961,-0.003216192,0.001764097,0.011821342,0.280648855,0.300752296,-0.01,-0.12,-0.29,0.13,-0.06,7
8/29/18,-0.007636319,0.010545002,0.006253816,0,0.006538631,0.000738144,0.010092352,0.00081406,0.010545002,-0.000979792,0.299204902,0.291703964,0.56,-0.14,-0.59,-0.14,-0.3,7
8/30/18,-0.003872472,-0.006288213,-0.003185465,-0.00849262,-0.00108214,-0.007762325,-0.002922723,-0.00286118,-0.006288213,-0.00565251,0.278358044,0.275011095,-0.41,0.23,-0.43,-0.21,-0.13,7
8/31/18,-0.00421217,0.003656033,-0.007368962,0,9.33E-06,0.000356255,0.001221351,9.07E-05,0.003656033,0.004181019,0.354760225,0.276753608,0.08,0.45,-0.43,0.18,-0.14,7
9/4/18,-0.011232404,0.002151818,-0.002852965,0.004255326,-0.007306961,-4.65E-05,-0.003033507,-0.002232853,0.002151818,-0.009060434,0.100563588,0.26816918,-0.11,-0.31,-0.08,-0.03,-0.15,8
9/5/18,0.008240727,-0.010754569,-0.000806156,0,0.002704176,0.00605267,-0.015099942,0.0116897,-0.010754569,0.005803202,0.074031861,0.239871169,-0.41,-0.04,0.69,0.46,0.6,8
9/6/18,0.007268511,-0.00291829,-0.019470559,-0.004255326,-3.75E-05,0.00328887,-0.008142872,0.002224855,-0.00291829,0.003318587,0.17504884,0.223230902,-0.44,-0.38,-0.13,0.42,0.35,8
9/7/18,-0.003562757,-0.000256397,-0.000242993,-0.002134473,0.001517949,-0.003119552,-0.003448106,-0.001847716,-0.000256397,-0.012470837,0.274503911,0.222353053,-0.18,0.07,-0.21,0.02,0.01,8
9/10/18,0.004855164,0.00378798,-0.000186958,0,-0.003103947,0.005326551,0.003154124,0.003513115,0.00378798,0.005451968,0.272567182,0.218547664,0.23,0.07,-0.33,0.02,-0.23,8
9/11/18,0.010790778,0.007735998,0.009731305,0,-0.000244223,-0.000643205,0.008344779,-0.003872291,0.007735998,-0.000741702,0.175845697,0.203903043,0.37,-0.33,-0.21,-0.11,-0.4,8
9/12/18,0.014082953,0.002228244,0.005097529,-0.008583744,0.005471303,0.00368516,-0.004976914,0.012477292,0.002228244,0.001297618,0.27344851,0.192287084,0.03,-0.13,-0.06,0.04,0.52,8
9/13/18,0.00301906,0.000733221,1.84E-05,-0.002157498,0.011315617,0.005054514,0.011401705,-0.003571972,0.000733221,0.004682118,0.270035404,0.216497344,0.45,-0.48,-0.39,0.08,-0.07,8
9/14/18,-0.004279697,-0.002682663,0.005584657,0.00645858,-0.003303402,0.005149966,0.000221073,-0.0022992,-0.002682663,-0.009076097,0.252186167,0.241947959,0.12,0.31,0.25,-0.12,-0.03,8
9/17/18,0.001638518,-0.012264461,0.001647387,-0.002148229,-0.00333295,0.000271907,-0.014016195,0.003509057,-0.012264461,0.004949586,0.112271,0.232979696,-0.71,-0.36,0.92,0.29,0.74,8
